ConceptID;Estado;Término Preferido;Términos Sinónimos;Término Abreviado;Observación;Sensibilidad;Creación Nombre;Revisado;Consultar;Etiquetas;Riesgo Teratogénico;FFA ¦ Tipo FFA ¦ Orden;Condición de Venta;Unidad de U_Asist;Recomendaciones ¦ Receta ¦ Gestión ¦ Indicación ¦ Tipo Recomendación;Vía Administración ¦ Orden;Estado Prescripción;Cantidad de Volumen Total ¦ Unidad de Volumen;URL;Medicamento clínico especial;ConceptID Fármacos - Medicamento Básico ¦ Preferido Fármacos - Medicamento Básico ¦ Estado;ConceptID Fármacos - Sustancia ¦ Preferido Fármacos - Sustancia ¦ Orden ¦ Cantidad Potencia ¦ Unidad Potencia ¦ Cantidad PP ¦ Unidad PP ¦ Estado;ATC;Comercializado;ConceptID SNM ¦ Preferido SNM ¦ Tipo de Relación ¦ Grupo;CIE-10 ¦ Tipo de Relación
697891000167109;Vigente;deflazacort 6 mg comprimido;;;;Insensible;Manual;No;No;;; • 9786 ¦ comprimido ¦ Discreta ¦ 1;91 ¦ Receta Médica Retenida; • 9382 ¦ miligramo;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;670711000167100 ¦ deflazacort ¦ Vigente ; • 650221000167100 ¦ deflazacort ¦ 1 ¦ 6.0 ¦ miligramo ¦ Vigente ;12174 ¦ deflazacort ¦ H02AB13;Si; • 325472005 ¦ deflazacort, 6 mg, comprimido ¦ es un[a] ¦ 0;
697901000167105;Vigente;remifentanilo 2 mg inyectable;;;;Insensible;Manual;No;No;;; • 9764 ¦ inyectable ¦ Continua ¦ 1;92 ¦ Receta Cheque; • 9382 ¦ miligramo;; • 9432 ¦ intravenosa ¦ 1;95 ¦ válido como MC prescribible;;;No;664041000167100 ¦ remifentanilo ¦ Vigente ; • 652011000167100 ¦ remifentanilo ¦ 1 ¦ 2.0 ¦ miligramo ¦ Vigente ;13228 ¦ remifentanilo ¦ N01AH06;Si; • 333989001 ¦ ramifentanil, 2 mg, polvo para solución inyectable, vial ¦ es un[a] ¦ 0;
697911000167107;Vigente;betahistina 16 mg comprimido;;;;Insensible;Autogenerado;No;No;;; • 9786 ¦ comprimido ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;671721000167104 ¦ betahistina ¦ Vigente ; • 652751000167104 ¦ betahistina ¦ 1 ¦ 16.0 ¦ miligramo ¦ Vigente ;13710 ¦ betahistina ¦ N07CA01;Si; • 322055001 ¦ clorhidrato de betahistina, 16 mg, comprimido ¦ es un[a] ¦ 0;
697921000167102;Vigente;cloxacilina 500 mg inyectable;;;;Insensible;Manual;No;No;;; • 9764 ¦ inyectable ¦ Continua ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;;" • 9432 ¦ intravenosa ¦ 1
 • 9425 ¦ intramuscular ¦ 2";95 ¦ válido como MC prescribible;;;No;668511000167102 ¦ cloxacilina ¦ Vigente ; • 649581000167107 ¦ cloxacilina ¦ 1 ¦ 500.0 ¦ miligramo ¦ Vigente ;12315 ¦ cloxacilina ¦ J01CF02;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
697931000167100;Vigente;oseltamivir 60 mg/5 mL polvo para preparado oral;;;;Insensible;Manual;No;No;;; • 9729 ¦ polvo para preparado oral ¦ Continua ¦ 1;91 ¦ Receta Médica Retenida; • 9384 ¦ mililitro;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;667561000167104 ¦ oseltamivir ¦ Vigente ; • 653481000167106 ¦ oseltamivir ¦ 1 ¦ 60.0 ¦ miligramo ¦ 5.0 ¦ mililitro ¦ Vigente ;12519 ¦ oseltamivir ¦ J05AH02;Si; • 407825009 ¦ oseltamivir, 12 mg/ml, suspensión oral ¦ es un[a] ¦ 0;
697941000167108;Vigente;levonorgestrel 1,5 mg comprimido;;;;Insensible;Manual;No;No;;; • 9786 ¦ comprimido ¦ Discreta ¦ 1;90 ¦ Directa; • 9382 ¦ miligramo;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;http://www.nlm.nih.gov/medlineplus/spanish/druginfo/meds/a610021-es.html;No;660901000167106 ¦ levonorgestrel ¦ Vigente ; • 657741000167100 ¦ levonorgestrel ¦ 1 ¦ 1.5 ¦ miligramo ¦ Vigente ;12032 ¦ levonorgestrel ¦ G03AC03;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
697951000167106;Vigente;nifedipino 10 mg comprimido liberación modificada;;;;Insensible;Manual;No;No;;; • 9785 ¦ comprimido liberación modificada ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;658791000167108 ¦ nifedipino ¦ Vigente ; • 653241000167103 ¦ nifedipino ¦ 1 ¦ 10.0 ¦ miligramo ¦ Vigente ;11383 ¦ nifedipina ¦ C08CA05;Si; • 319274001 ¦ nifedipino, 10 mg, comprimido de liberación modificada ¦ es un[a] ¦ 0;
697961000167109;Vigente;candesartán 8 mg + hidroclorotiazida 12,5 mg comprimido;;;;Insensible;Manual;No;No;;; • 9786 ¦ comprimido ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9355 ¦ comprimido;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;671471000167106 ¦ candesartán + hidroclorotiazida ¦ Vigente ;" • 648411000167109 ¦ hidroclorotiazida ¦ 2 ¦ 12.5 ¦ miligramo ¦ Vigente 
 • 655751000167107 ¦ candesartán ¦ 1 ¦ 8.0 ¦ miligramo ¦ Vigente ";11411 ¦ candesartán y diuréticos ¦ C09DA06;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
697971000167103;Vigente;ginkgo biloba extracto estandarizado 60 mg + panax ginseng extracto estandarizado 100 mg cápsula;;;;Insensible;Manual;No;No;;; • 9794 ¦ cápsula ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;669501000167107 ¦ ginkgo biloba extracto estandarizado + panax ginseng extracto estandarizado ¦ Vigente ;" • 651531000167107 ¦ ginkgo biloba extracto estandarizado ¦ 1 ¦ 60.0 ¦ miligramo ¦ Vigente 
 • 651451000167100 ¦ panax ginseng extracto estandarizado ¦ 2 ¦ 100.0 ¦ miligramo ¦ Vigente ";;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
697981000167101;Vigente;dextrometorfano 15 mg/5 mL solución oral;;;;Sensible;Manual;No;No;;; • 9749 ¦ solución oral ¦ Continua ¦ 1;91 ¦ Receta Médica Retenida; • 9384 ¦ mililitro;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;100.0 ¦ mililitro;;No;671281000167107 ¦ dextrometorfano ¦ Vigente ; • 652491000167102 ¦ dextrometorfano ¦ 1 ¦ 15.0 ¦ miligramo ¦ 5.0 ¦ mililitro ¦ Vigente ;14086 ¦ dextrometorfano ¦ R05DA09;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
697991000167104;Vigente;lorazepam 4 mg/mL inyectable;;;;Insensible;Manual;No;No;;; • 9764 ¦ inyectable ¦ Continua ¦ 1;91 ¦ Receta Médica Retenida; • 9382 ¦ miligramo;;" • 9425 ¦ intramuscular ¦ 1
 • 9432 ¦ intravenosa ¦ 2";95 ¦ válido como MC prescribible;;;No;661361000167104 ¦ lorazepam ¦ Vigente ; • 649551000167102 ¦ lorazepam ¦ 1 ¦ 4.0 ¦ miligramo ¦ 1.0 ¦ miligramo ¦ Vigente ;13556 ¦ lorazepam ¦ N05BA06;Si; • 321302003 ¦ lorazepam, 4 mg/ml, inyectable ¦ es un[a] ¦ 0;
698001000167107;Vigente;bromuro de ipratropio 21 mcg/dosis solución nasal;;;;Insensible;Manual;No;No;;; • 9748 ¦ solución nasal ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9358 ¦ dosis;; • 9415 ¦ endonasal ¦ 1;95 ¦ válido como MC prescribible;;;No;660091000167101 ¦ bromuro de ipratropio ¦ Vigente ; • 654261000167104 ¦ bromuro de ipratropio ¦ 1 ¦ 21.0 ¦ microgramo ¦ 1.0 ¦ dosis ¦ Vigente ;13893 ¦ ipratropio, bromuro de ¦ R01AX03;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
698011000167109;Vigente;medroxiprogesterona 150 mg/mL inyectable;;;;Insensible;Manual;No;No;;; • 9764 ¦ inyectable ¦ Continua ¦ 1;91 ¦ Receta Médica Retenida; • 9382 ¦ miligramo;; • 9425 ¦ intramuscular ¦ 1;95 ¦ válido como MC prescribible;1.0 ¦ mililitro;;No;663081000167109 ¦ medroxiprogesterona ¦ Vigente ; • 653151000167105 ¦ medroxiprogesterona ¦ 1 ¦ 150.0 ¦ miligramo ¦ 1.0 ¦ mililitro ¦ Vigente ;12066 ¦ medroxiprogesterona ¦ G03DA02;Si; • 326437000 ¦ acetato de medroxiprogesterona, 150 mg/ml, suspensión inyectable, jeringa precargada de 1 ml ¦ es un[a] ¦ 0;
698021000167104;Vigente;propilenglicol 0,6% (6 mg/mL) emulsión oftálmica;;;;Insensible;Manual;No;No;;; • 9779 ¦ emulsión oftálmica ¦ Continua ¦ 1;90 ¦ Directa; • 9361 ¦ gotas;; • 9436 ¦ ocular ¦ 1;95 ¦ válido como MC prescribible;10.0 ¦ mililitro;;No;662171000167100 ¦ propilenglicol ¦ Vigente ; • 656911000167102 ¦ propilenglicol ¦ 1 ¦ 6.0 ¦ miligramo ¦ 1.0 ¦ mililitro ¦ Vigente ;;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
698031000167102;Vigente;candesartán 32 mg + hidroclorotiazida 12,5 mg comprimido;;;;Insensible;Manual;No;No;;; • 9786 ¦ comprimido ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9355 ¦ comprimido;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;671471000167106 ¦ candesartán + hidroclorotiazida ¦ Vigente ;" • 648411000167109 ¦ hidroclorotiazida ¦ 2 ¦ 12.5 ¦ miligramo ¦ Vigente 
 • 655751000167107 ¦ candesartán ¦ 1 ¦ 32.0 ¦ miligramo ¦ Vigente ";11411 ¦ candesartán y diuréticos ¦ C09DA06;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
698041000167105;Vigente;alcanfor 1% (10 mg/g) + fenol 0,45% (4,5 mg/g) ungüento;;;;Insensible;Manual;Si;No;;; • 9736 ¦ ungüento ¦ Discreta ¦ 1;90 ¦ Directa; • 9329 ¦ aplicación;; • 9446 ¦ tópica ¦ 1;95 ¦ válido como MC prescribible;;;No;659571000167108 ¦ alcanfor + fenol ¦ Vigente ;" • 649641000167101 ¦ fenol ¦ 2 ¦ 4.5 ¦ miligramo ¦ 1.0 ¦ gramo ¦ Vigente 
 • 649391000167100 ¦ alcanfor ¦ 1 ¦ 10.0 ¦ miligramo ¦ 1.0 ¦ gramo ¦ Vigente ";;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
698051000167108;Vigente;polietilenglicol 0,4% (4 mg/mL) + propilenglicol 0,3% (3 mg/mL) colirio;;;;Insensible;Manual;No;No;;; • 9788 ¦ colirio ¦ Discreta ¦ 1;90 ¦ Directa; • 9361 ¦ gotas;; • 9436 ¦ ocular ¦ 1;95 ¦ válido como MC prescribible;15.0 ¦ mililitro;;No;669241000167107 ¦ polietilenglicol + propilenglicol ¦ Vigente ;" • 653911000167109 ¦ polietilenglicol ¦ 2 ¦ 4.0 ¦ miligramo ¦ 1.0 ¦ mililitro ¦ Vigente 
 • 656911000167102 ¦ propilenglicol ¦ 2 ¦ 3.0 ¦ miligramo ¦ 1.0 ¦ mililitro ¦ Vigente ";;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
698061000167106;Vigente;ácido fólico 1 mg + bis glicinato ferroso 150 mg (hierro 30 mg) cápsula;;;;Insensible;Manual;Si;No;;; • 9794 ¦ cápsula ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9343 ¦ cápsula;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;661821000167101 ¦ ácido fólico + bis glicinato ferroso ¦ Vigente ;" • 649431000167107 ¦ ácido fólico ¦ 1 ¦ 1.0 ¦ miligramo ¦ Vigente 
 • 656511000167105 ¦ bis glicinato ferroso ¦ 2 ¦ 150.0 ¦ miligramo ¦ Vigente ";;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
698071000167100;Vigente;centella asiática 1% (10 mg/g) crema;;;;Insensible;Manual;No;No;;; • 9783 ¦ crema ¦ Discreta ¦ 1;90 ¦ Directa; • 9329 ¦ aplicación;; • 9446 ¦ tópica ¦ 1;95 ¦ válido como MC prescribible;;;No;669131000167106 ¦ centella asiática ¦ Vigente ; • 648961000167103 ¦ centella asiática ¦ 1 ¦ 10.0 ¦ miligramo ¦ 1.0 ¦ gramo ¦ Vigente ;;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
698081000167103;Vigente;amlodipino 10 mg + telmisartán 40 mg comprimido;;;;Sensible;Manual;Si;No;;; • 9786 ¦ comprimido ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9355 ¦ comprimido;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;659131000167102 ¦ amlodipino + telmisartán ¦ Vigente ;" • 656091000167109 ¦ telmisartán ¦ 2 ¦ 40.0 ¦ miligramo ¦ Vigente 
 • 648241000167106 ¦ amlodipino ¦ 1 ¦ 10.0 ¦ miligramo ¦ Vigente ";11414 ¦ telmisartán y amlodipino ¦ C09DB04;Si; • 444097002 ¦ telmisartán 40 mg + amlodipino 10 mg, comprimido ¦ es un[a] ¦ 0;
698091000167101;Vigente;alantoína 10 mg + cloruro de cetilpiridinio 2,5 mg comprimido;;;;Insensible;Manual;Si;No;;; • 9786 ¦ comprimido ¦ Discreta ¦ 1;90 ¦ Directa; • 9355 ¦ comprimido;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;671361000167107 ¦ alantoína + cloruro de cetilpiridinio ¦ Vigente ;" • 648501000167106 ¦ alantoína ¦ 1 ¦ 10.0 ¦ miligramo ¦ Vigente 
 • 650901000167102 ¦ cloruro de cetilpiridinio ¦ 2 ¦ 2.5 ¦ miligramo ¦ Vigente ";;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
698101000167108;Vigente;fexofenadina 180 mg comprimido;;;;Insensible;Manual;No;No;;; • 9786 ¦ comprimido ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;667811000167103 ¦ fexofenadina ¦ Vigente ; • 654171000167104 ¦ fexofenadina ¦ 1 ¦ 180.0 ¦ miligramo ¦ Vigente ;14177 ¦ fexofenadina ¦ R06AX26;Si; • 320828002 ¦ clorhidrato de fexofenadina, 180 mg, comprimido ¦ es un[a] ¦ 0;
698111000167105;Vigente;claritromicina 250 mg/5 mL polvo para preparado oral;;;;Insensible;Manual;No;No;;; • 9729 ¦ polvo para preparado oral ¦ Continua ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;80.0 ¦ mililitro;;No;665431000167100 ¦ claritromicina ¦ Vigente ; • 652521000167104 ¦ claritromicina ¦ 1 ¦ 250.0 ¦ miligramo ¦ 50.0 ¦ mililitro ¦ Vigente ;12459 ¦ claritromicina ¦ J01FA09;Si; • 324250003 ¦ claritromicina, 250 mg/5 ml, suspensión pediátrica ¦ es un[a] ¦ 0;
698121000167100;Vigente;cianocobalamina 1 mg/mL inyectable;;;;Insensible;Manual;No;No;;; • 9764 ¦ inyectable ¦ Continua ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;;" • 9444 ¦ subcutánea ¦ 1
 • 9425 ¦ intramuscular ¦ 2";95 ¦ válido como MC prescribible;;;No;660171000167101 ¦ cianocobalamina ¦ Vigente ; • 651171000167101 ¦ cianocobalamina ¦ 1 ¦ 1.0 ¦ miligramo ¦ 1.0 ¦ mililitro ¦ Vigente ;10807 ¦ cianocobalamina ¦ B03BA01;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
698131000167103;Vigente;ácido glutámico 240 mg + glutamato de sodio 160 mg + piridoxina 2 mg cápsula;;;;Insensible;Manual;Si;No;;; • 9794 ¦ cápsula ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9343 ¦ cápsula;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;666031000167100 ¦ ácido glutámico + glutamato de sodio + piridoxina ¦ Vigente ;" • 648381000167107 ¦ glutamato de sodio ¦ 2 ¦ 160.0 ¦ miligramo ¦ Vigente 
 • 656361000167101 ¦ ácido glutámico ¦ 1 ¦ 240.0 ¦ miligramo ¦ Vigente 
 • 657701000167103 ¦ piridoxina ¦ 3 ¦ 2.0 ¦ miligramo ¦ Vigente ";;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
698141000167106;Vigente;raltegravir 400 mg comprimido;;;;Insensible;Manual;No;No;;; • 9786 ¦ comprimido ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;664171000167109 ¦ raltegravir ¦ Vigente ; • 652621000167103 ¦ raltegravir ¦ 1 ¦ 400.0 ¦ miligramo ¦ Vigente ;12549 ¦ raltegravir ¦ J05AX08;Si; • 429704001 ¦ raltegravir, 400 mg, comprimido ¦ es un[a] ¦ 0;
698151000167109;Vigente;lacosamida 150 mg comprimido;;;;Insensible;Manual;No;No;;; • 9786 ¦ comprimido ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;666521000167108 ¦ lacosamida ¦ Vigente ; • 656781000167105 ¦ lacosamida ¦ 1 ¦ 150.0 ¦ miligramo ¦ Vigente ;13363 ¦ lacosamida ¦ N03AX18;Si; • 441947000 ¦ lacosamida, 150 mg, comprimido ¦ es un[a] ¦ 0;
698161000167107;Vigente;betametasona fosfato sódico 0,1% (1 mg/mL) + gentamicina 0,3% (3 mg/mL) colirio;;;;Sensible;Manual;No;No;;; • 9788 ¦ colirio ¦ Continua ¦ 1;91 ¦ Receta Médica Retenida; • 9361 ¦ gotas;; • 9436 ¦ ocular ¦ 1;95 ¦ válido como MC prescribible;5.0 ¦ mililitro;;No;659291000167105 ¦ betametasona + gentamicina ¦ Vigente ;" • 651741000167107 ¦ gentamicina ¦ 2 ¦ 3.0 ¦ miligramo ¦ 1.0 ¦ mililitro ¦ Vigente 
 • 652091000167108 ¦ betametasona fosfato sódico ¦ 1 ¦ 1.0 ¦ miligramo ¦ 1.0 ¦ mililitro ¦ Vigente 
 • 652001000167102 ¦ betametasona ¦ 1 ¦ 1.0 ¦ miligramo ¦ 1.0 ¦ mililitro ¦ Vigente ";;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
698171000167101;Vigente;diclofenaco sódico 100 mg cápsula;;;;Sensible;Manual;No;No;;; • 9794 ¦ cápsula ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;666551000167104 ¦ diclofenaco sódico ¦ Vigente ; • 649961000167106 ¦ diclofenaco sódico ¦ 1 ¦ 100.0 ¦ miligramo ¦ Vigente ;13039 ¦ diclofenaco ¦ M01AB05;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
698181000167104;Vigente;lanreotida acetato 120 mg/0,5 mL (240 mg/mL) inyectable;;;;Insensible;Manual;No;No;;; • 9764 ¦ inyectable ¦ Continua ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;; • 9444 ¦ subcutánea ¦ 1;95 ¦ válido como MC prescribible;0.5 ¦ mililitros;;No;660201000167100 ¦ lanreotida acetato ¦ Vigente ; • 647501000167107 ¦ lanreotida acetato ¦ 1 ¦ 120.0 ¦ miligramo ¦ 0.5 ¦ mililitro ¦ Vigente ;12148 ¦ lanreotida ¦ H01CB03;Si; • 407796006 ¦ lanreotida, 120 mg/0,5 ml, jeringa precargada ¦ es un[a] ¦ 0;
698191000167102;Vigente;piroxicam 10 mg cápsula;;;;Insensible;Manual;No;No;;; • 9794 ¦ cápsula ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;667611000167102 ¦ piroxicam ¦ Vigente ; • 650711000167102 ¦ piroxicam ¦ 1 ¦ 10.0 ¦ miligramo ¦ Vigente ;13066 ¦ piroxicam ¦ M01AC01;Si; • 329862007 ¦ piroxicam, 10 mg, cápsulas ¦ es un[a] ¦ 0;
698201000167100;Vigente;econazol 1% (10 mg/mL) solución uso externo;;;;Insensible;Manual;No;No;;; • 9742 ¦ solución uso externo ¦ Continua ¦ 1;89 ¦ Receta Médica; • 9329 ¦ aplicación;; • 9446 ¦ tópica ¦ 1;95 ¦ válido como MC prescribible;;;No;662221000167107 ¦ econazol ¦ Vigente ; • 648271000167101 ¦ econazol ¦ 1 ¦ 10.0 ¦ miligramo ¦ 1.0 ¦ mililitro ¦ Vigente ;11547 ¦ econazol ¦ D01AC03;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
698211000167103;Vigente;vaselina sólida ungüento;;;;Insensible;Manual;No;No;;; • 9736 ¦ ungüento ¦ Discreta ¦ 1;90 ¦ Directa; • 9382 ¦ miligramo;; • 9446 ¦ tópica ¦ 1;95 ¦ válido como MC prescribible;;;No;670341000167103 ¦ medicamento básico especial ¦ Vigente ; • 657671000167102 ¦ sustancia especial ¦ 1 ¦ 0.0 ¦ miligramo ¦ Vigente ;;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
698221000167108;Vigente;lincomicina 500 mg cápsula;;;;Insensible;Manual;No;No;;; • 9794 ¦ cápsula ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;659771000167101 ¦ lincomicina ¦ Vigente ; • 652771000167107 ¦ lincomicina ¦ 1 ¦ 500.0 ¦ miligramo ¦ Vigente ;12457 ¦ lincomicina ¦ J01FF02;Si; • 370624004 ¦ lincomicina, 500 mg, cápsula ¦ es un[a] ¦ 0;
698231000167105;Vigente;anticonceptivo trifásico comprimido;;;;Insensible;Manual;No;No;;; • 9786 ¦ comprimido ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9355 ¦ comprimido;; • 9437 ¦ oral ¦ 1;94 ¦ nunca válido para prescribir como MC;;;No;670341000167103 ¦ medicamento básico especial ¦ Vigente ; • 657671000167102 ¦ sustancia especial ¦ 2 ¦ 0.0 ¦ microgramo ¦ Vigente ;;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
698241000167102;Vigente;dihexazin 3 mg/5 mL + multivitamínico solución oral;;;;Insensible;Manual;No;No;;; • 9749 ¦ solución oral ¦ Continua ¦ 1;89 ¦ Receta Médica; • 9384 ¦ mililitro;; • 9437 ¦ oral ¦ 1;94 ¦ nunca válido para prescribir como MC;;;No;670341000167103 ¦ medicamento básico especial ¦ Vigente ; • 650691000167104 ¦ dihexazin ¦ 1 ¦ 3.0 ¦ miligramo ¦ 5.0 ¦ mililitro ¦ Vigente ;;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
698251000167104;Vigente;cloranfenicol 5% (50 mg/g) ungüento;;;;Insensible;Manual;No;No;;; • 9736 ¦ ungüento ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9329 ¦ aplicación;; • 9446 ¦ tópica ¦ 1;95 ¦ válido como MC prescribible;;;No;666221000167106 ¦ cloranfenicol ¦ Vigente ; • 655911000167105 ¦ cloranfenicol ¦ 1 ¦ 50.0 ¦ miligramo ¦ 1.0 ¦ gramo ¦ Vigente ;11646 ¦ cloranfenicol ¦ D06AX02;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
698261000167101;Vigente;zolpidem 12,5 mg comprimido liberación modificada;;;;Insensible;Manual;No;No;;; • 9785 ¦ comprimido liberación modificada ¦ Discreta ¦ 1;91 ¦ Receta Médica Retenida; • 9382 ¦ miligramo;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;665621000167100 ¦ zolpidem ¦ Vigente ; • 649071000167101 ¦ zolpidem ¦ 1 ¦ 12.5 ¦ miligramo ¦ Vigente ;13499 ¦ zolpidem ¦ N05CF02;Si; • 423228006 ¦ zolpidem, 12,5 mg, comprimido de liberación modificada ¦ es un[a] ¦ 0;
698271000167107;Vigente;carboximetilcelulosa 0,5% (5 mg/mL) + glicerol 1% (10 mg/mL) + polisorbato 0,5% (5 mg/mL) emulsión oftálmica;;;;Insensible;Manual;No;No;;; • 9779 ¦ emulsión oftálmica ¦ Discreta ¦ 1;90 ¦ Directa; • 9361 ¦ gotas;; • 9436 ¦ ocular ¦ 1;95 ¦ válido como MC prescribible;10.0 ¦ mililitro;;No;661081000167105 ¦ carboximetilcelulosa + glicerol + polisorbato ¦ Vigente ;" • 658111000167101 ¦ polisorbato ¦ 4 ¦ 5.0 ¦ miligramo ¦ 1.0 ¦ mililitro ¦ Vigente 
 • 655371000167100 ¦ carboximetilcelulosa ¦ 2 ¦ 5.0 ¦ miligramo ¦ 1.0 ¦ mililitro ¦ Vigente 
 • 652461000167107 ¦ glicerol ¦ 3 ¦ 10.0 ¦ miligramo ¦ 1.0 ¦ mililitro ¦ Vigente ";;Si; • 437970001 ¦ carmelosa sódica, 0,5%, gotas oftálmicas ¦ es un[a] ¦ 0;
698281000167109;Vigente;ondansetrón 8 mg comprimido;;;;Insensible;Manual;No;No;;; • 9786 ¦ comprimido ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;667951000167108 ¦ ondansetrón ¦ Vigente ; • 658381000167105 ¦ ondansetrón ¦ 1 ¦ 8.0 ¦ miligramo ¦ Vigente ;10324 ¦ ondansetrón ¦ A04AA01;Si; • 322174007 ¦ ondansetrón, 8 mg, comprimido ¦ es un[a] ¦ 0;
698291000167106;Vigente;codeína 30 mg + paracetamol 500 mg comprimido;;;;Sensible;Manual;No;No;;; • 9786 ¦ comprimido ¦ Discreta ¦ 1;91 ¦ Receta Médica Retenida; • 9355 ¦ comprimido;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;665201000167106 ¦ codeína + paracetamol ¦ Vigente ;" • 650661000167109 ¦ codeína ¦ 1 ¦ 30.0 ¦ miligramo ¦ Vigente 
 • 658371000167108 ¦ paracetamol ¦ 2 ¦ 500.0 ¦ miligramo ¦ Vigente ";;Si; • 322341003 ¦ paracetamol+fosfato de codeína, 500 mg/30 mg, comprimido ¦ es un[a] ¦ 0;
