ConceptID;Estado;Término Preferido;Términos Sinónimos;Término Abreviado;Observación;Sensibilidad;Creación Nombre;Revisado;Consultar;Etiquetas;ConceptID Fármacos - Sustancia ¦ Preferido Fármacos - Sustancia ¦ Orden ¦ Estado;Comercializado;ConceptID SNM ¦ Preferido SNM ¦ Tipo de Relación ¦ Grupo;CIE-10 ¦ Tipo de Relación
670011000167102;Vigente;condroitina + glucosamina;;;;Insensible;Autogenerado;Si;No;;" • 648951000167101 ¦ condroitina ¦ 1 ¦ Vigente 
 • 654681000167105 ¦ glucosamina ¦ 2 ¦ Vigente ";Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
670021000167107;Vigente;dantroleno;;;;Insensible;Autogenerado;Si;No;; • 649411000167100 ¦ dantroleno ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
670031000167109;Vigente;pancreatina;;;;Insensible;Autogenerado;No;No;; • 647711000167103 ¦ pancreatina ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
670041000167101;Vigente;carbetocina;;;;Insensible;Autogenerado;Si;No;; • 655071000167102 ¦ carbetocina ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
670051000167103;Vigente;epinefrina; •  adrenalina;;;Insensible;Autogenerado;Si;No;; • 657301000167102 ¦ epinefrina ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
670061000167100;Vigente;dalteparina de sodio;;;;Insensible;Autogenerado;Si;No;; • 648431000167102 ¦ dalteparina de sodio ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
670071000167106;Vigente;naloxona;;;;Insensible;Autogenerado;No;No;; • 649341000167109 ¦ naloxona ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
670081000167108;Vigente;abacavir + dolutegravir + lamivudina;;;;Insensible;Autogenerado;Si;No;;" • 657231000167102 ¦ dolutegravir ¦ 2 ¦ Vigente 
 • 649441000167104 ¦ lamivudina ¦ 3 ¦ Vigente 
 • 655471000167105 ¦ abacavir ¦ 1 ¦ Vigente ";Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
670091000167105;Vigente;iloprost;;;;Insensible;Autogenerado;Si;No;; • 653331000167101 ¦ iloprost ¦ 1 ¦ Vigente ;Si; • 319452005 ¦ iloprost ¦ es un[a] ¦ 0;
670101000167103;Vigente;dactinomicina;;;;Insensible;Autogenerado;Si;No;; • 648461000167106 ¦ dactinomicina ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
670111000167101;Vigente;bendamustina;;;;Insensible;Autogenerado;Si;No;; • 652661000167105 ¦ bendamustina ¦ 1 ¦ Vigente ;Si; • 427812009 ¦ bendamustina ¦ es un[a] ¦ 0;
670121000167106;Vigente;paroxetina;;;;Insensible;Autogenerado;No;No; • Observatorio de precios; • 649811000167103 ¦ paroxetina ¦ 1 ¦ Vigente ;Si; • 321963000 ¦ paroxetina ¦ es un[a] ¦ 0;
670131000167108;Vigente;tenofovir disoproxil fumarato;;;;Insensible;Autogenerado;No;No;; • 657461000167105 ¦ tenofovir disoproxil fumarato ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
670141000167100;Vigente;adapaleno;;;;Insensible;Autogenerado;Si;No;; • 657831000167103 ¦ adapaleno ¦ 1 ¦ Vigente ;Si; • 108903004 ¦ adapaleno ¦ es un[a] ¦ 0;
670151000167102;Vigente;adalimumab;;;;Insensible;Autogenerado;Si;No;; • 657151000167103 ¦ adalimumab ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
670161000167104;Vigente;golimumab;;;;Insensible;Autogenerado;Si;No;; • 656381000167109 ¦ golimumab ¦ 1 ¦ Vigente ;Si; • 442318002 ¦ golimumab ¦ es un[a] ¦ 0;
670171000167105;Vigente;testosterona undecanoato;;;;Insensible;Autogenerado;No;No;; • 657391000167108 ¦ testosterona undecanoato ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
670181000167107;Vigente;calcitriol;;;;Insensible;Autogenerado;Si;No;; • 654611000167104 ¦ calcitriol ¦ 1 ¦ Vigente ;Si; • 68206008 ¦ calcitriol ¦ es un[a] ¦ 0;
670191000167109;Vigente;amisulprida;;;;Insensible;Autogenerado;Si;No;; • 657571000167103 ¦ amisulprida ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
670201000167106;Vigente;amiodarona;;;;Insensible;Autogenerado;Si;No;; • 656901000167104 ¦ amiodarona ¦ 1 ¦ Vigente ;Si; • 69236009 ¦ amiodarona ¦ es un[a] ¦ 0;
670211000167108;Vigente;ácido dehidrocólico;;;;Insensible;Autogenerado;Si;No;; • 657361000167103 ¦ ácido dehidrocólico ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
670221000167103;Vigente;bimatoprost;;;;Insensible;Autogenerado;No;No;; • 652901000167103 ¦ bimatoprost ¦ 1 ¦ Vigente ;Si; • 395300006 ¦ bimatoprost ¦ es un[a] ¦ 0;
670231000167101;Vigente;lamotrigina;;;;Insensible;Autogenerado;Si;No; • Observatorio de precios; • 653341000167109 ¦ lamotrigina ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
670241000167109;Vigente;acipimox;;;;Insensible;Autogenerado;Si;No;; • 656551000167109 ¦ acipimox ¦ 1 ¦ Vigente ;Si; • 319982006 ¦ acipimox ¦ es un[a] ¦ 0;
670251000167107;Vigente;adenosina;;;;Insensible;Autogenerado;Si;No;; • 650341000167100 ¦ adenosina ¦ 1 ¦ Vigente ;Si; • 108502004 ¦ adenosina ¦ es un[a] ¦ 0;
670261000167105;Vigente;abatacept;;;;Insensible;Autogenerado;Si;No;; • 655531000167109 ¦ abatacept ¦ 1 ¦ Vigente ;Si; • 421412005 ¦ abatacept ¦ es un[a] ¦ 0;
670271000167104;Vigente;trametinib;;;;Insensible;Autogenerado;No;No;; • 657521000167102 ¦ trametinib ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
670281000167102;Vigente;carbonato de calcio + colecalciferol + óxido de zinc;;;;Insensible;Autogenerado;No;No;;" • 648081000167105 ¦ colecalciferol ¦ 2 ¦ Vigente 
 • 648441000167105 ¦ óxido de zinc ¦ 3 ¦ Vigente 
 • 655451000167102 ¦ carbonato de calcio ¦ 1 ¦ Vigente ";Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
670291000167100;Vigente;acitretina;;;;Insensible;Autogenerado;Si;No;; • 656191000167108 ¦ acitretina ¦ 1 ¦ Vigente ;Si; • 108914001 ¦ acitretina ¦ es un[a] ¦ 0;
670301000167101;Vigente;metronidazol;;;;Insensible;Autogenerado;Si;No; • Antibiótico; • 657681000167100 ¦ metronidazol ¦ 1 ¦ Vigente ;Si; • 1222004 ¦ metronidazol ¦ es un[a] ¦ 0;
670311000167104;Vigente;neomicina;;;;Insensible;Autogenerado;No;No; • Antibiótico; • 653301000167106 ¦ neomicina ¦ 1 ¦ Vigente ;Si; • 73093001 ¦ neomicina ¦ es un[a] ¦ 0;
670321000167109;Vigente;bisacodilo;;;;Insensible;Autogenerado;No;No;; • 653001000167108 ¦ bisacodilo ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
670331000167106;Vigente;carbomer + hipromelosa;;;;Insensible;Autogenerado;No;No;;" • 650481000167103 ¦ hipromelosa ¦ 2 ¦ Vigente 
 • 655511000167102 ¦ carbomer ¦ 1 ¦ Vigente ";Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
670341000167103;Vigente;medicamento básico especial;;;;Insensible;Manual;No;Si;; • 657671000167102 ¦ sustancia especial ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
670351000167100;Vigente;candesartán;;;;Insensible;Autogenerado;Si;No;; • 655751000167107 ¦ candesartán ¦ 1 ¦ Vigente ;Si; • 108587008 ¦ candesartán ¦ es un[a] ¦ 0;
670361000167102;Vigente;desflurano;;;;Insensible;Autogenerado;Si;No;; • 650461000167106 ¦ desflurano ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
670371000167108;Vigente;desipramina;;;;Insensible;Autogenerado;No;No;; • 650361000167104 ¦ desipramina ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
670381000167105;Vigente;citrato + cloruro + glucosa + potasio + sodio;;;;Insensible;Autogenerado;No;No;;" • 653711000167107 ¦ glucosa ¦ 3 ¦ Vigente 
 • 655181000167101 ¦ cloruro ¦ 2 ¦ Vigente 
 • 658761000167103 ¦ citrato ¦ 1 ¦ Vigente 
 • 655741000167109 ¦ sodio ¦ 5 ¦ Vigente 
 • 656141000167104 ¦ potasio ¦ 4 ¦ Vigente ";Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
670391000167107;Vigente;etinilestradiol + norelgestromina;;;;Insensible;Autogenerado;No;No;;" • 657281000167103 ¦ etinilestradiol ¦ 1 ¦ Vigente 
 • 657601000167109 ¦ norelgestromina ¦ 2 ¦ Vigente ";Si; • 408088005 ¦ etinil estradiol+norelgestromina ¦ es un[a] ¦ 0;
670401000167105;Vigente;mianserina;;;;Insensible;Autogenerado;Si;No;; • 654961000167108 ¦ mianserina ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
670411000167107;Vigente;agomelatina;;;;Insensible;Autogenerado;Si;No;; • 658541000167107 ¦ agomelatina ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
670421000167102;Vigente;agua bidestilada;;;;Insensible;Autogenerado;Si;No;; • 658741000167104 ¦ agua bidestilada ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
670431000167100;Vigente;metronidazol + nistatina;;;;Insensible;Autogenerado;Si;No; • Antibiótico;" • 657681000167100 ¦ metronidazol ¦ 1 ¦ Vigente 
 • 658451000167106 ¦ nistatina ¦ 2 ¦ Vigente ";Si; • 12096000 ¦ nistatina ¦ es un[a] ¦ 0;
670441000167108;Vigente;ácido ibandrónico y carbonato de calcio + colecalciferol;;;;Insensible;Manual;No;No;;" • 655451000167102 ¦ carbonato de calcio ¦ 2 ¦ Vigente 
 • 648081000167105 ¦ colecalciferol ¦ 3 ¦ Vigente 
 • 651261000167101 ¦ ácido ibandrónico ¦ 1 ¦ Vigente ";Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
670451000167106;Vigente;cilazapril + hidroclorotiazida;;;;Insensible;Autogenerado;No;No;;" • 648321000167106 ¦ cilazapril ¦ 1 ¦ Vigente 
 • 648411000167109 ¦ hidroclorotiazida ¦ 2 ¦ Vigente ";Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
670461000167109;Vigente;agua oxigenada;;;;Insensible;Autogenerado;Si;No;; • 647521000167104 ¦ agua oxigenada ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
670471000167103;Vigente;paracetamol;;;;Insensible;Autogenerado;No;No; • Observatorio de precios; • 658371000167108 ¦ paracetamol ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
670481000167101;Vigente;ácido salicílico;;;;Insensible;Autogenerado;Si;No;; • 652181000167105 ¦ ácido salicílico ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
670491000167104;Vigente;metoprolol;;;;Insensible;Autogenerado;Si;No;; • 654971000167102 ¦ metoprolol ¦ 1 ¦ Vigente ;Si; • 7092007 ¦ metoprolol ¦ es un[a] ¦ 0;
670501000167109;Vigente;ácido ascórbico + alfa tocoferol + retinol + zinc;;;;Insensible;Autogenerado;No;No;;" • 655351000167108 ¦ retinol ¦ 3 ¦ Vigente 
 • 651921000167103 ¦ alfa tocoferol ¦ 2 ¦ Vigente 
 • 648361000167104 ¦ zinc ¦ 4 ¦ Vigente 
 • 652881000167101 ¦ ácido ascórbico ¦ 1 ¦ Vigente ";Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
670511000167106;Vigente;ácido pipemídico;;;;Insensible;Autogenerado;Si;No; • Antibiótico; • 649771000167103 ¦ ácido pipemídico ¦ 1 ¦ Vigente ;Si; • 702807004 ¦ ácido pipemídico ¦ es un[a] ¦ 0;
670521000167101;Vigente;bicarbonato de sodio + cloruro de potasio + cloruro de sodio + polietilenglicol;;;;Insensible;Autogenerado;No;No;;" • 657411000167108 ¦ cloruro de sodio ¦ 3 ¦ Vigente 
 • 657811000167105 ¦ cloruro de potasio ¦ 2 ¦ Vigente 
 • 653651000167103 ¦ bicarbonato de sodio ¦ 1 ¦ Vigente 
 • 653911000167109 ¦ polietilenglicol ¦ 4 ¦ Vigente ";Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
670531000167104;Vigente;metolazona;;;;Insensible;Autogenerado;Si;No;; • 654881000167106 ¦ metolazona ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
670541000167107;Vigente;ácido salicílico + betametasona dipropionato;;;;Insensible;Autogenerado;Si;No;;" • 652181000167105 ¦ ácido salicílico ¦ 1 ¦ Vigente 
 • 651991000167100 ¦ betametasona dipropionato ¦ 2 ¦ Vigente ";Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
670551000167105;Vigente;paracetamol + tramadol;;;;Insensible;Autogenerado;No;No;;" • 658371000167108 ¦ paracetamol ¦ 1 ¦ Vigente 
 • 655041000167107 ¦ tramadol ¦ 2 ¦ Vigente ";Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
670561000167108;Vigente;bencilpenicilina sódica;;;;Insensible;Autogenerado;Si;No; • Antibiótico; • 652531000167102 ¦ bencilpenicilina sódica ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
670571000167102;Vigente;abacavir + lamivudina + zidovudina;;;;Insensible;Autogenerado;Si;No;;" • 649441000167104 ¦ lamivudina ¦ 2 ¦ Vigente 
 • 655471000167105 ¦ abacavir ¦ 1 ¦ Vigente 
 • 648821000167101 ¦ zidovudina ¦ 3 ¦ Vigente ";Si; • 134571004 ¦ abacavir+lamivudina+zidovudina ¦ es un[a] ¦ 0;
670581000167100;Vigente;denosumab;;;;Insensible;Autogenerado;Si;No;; • 650231000167103 ¦ denosumab ¦ 1 ¦ Vigente ;Si; • 446457007 ¦ denosumab ¦ es un[a] ¦ 0;
670591000167103;Vigente;naratriptán;;;;Insensible;Autogenerado;No;No;; • 654421000167107 ¦ naratriptán ¦ 1 ¦ Vigente ;Si; • 108408002 ¦ naratriptán ¦ es un[a] ¦ 0;
670601000167108;Vigente;parecoxib;;;;Insensible;Autogenerado;No;No;; • 648521000167103 ¦ parecoxib ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
670611000167105;Vigente;ácido micofenólico;;;;Insensible;Autogenerado;Si;No;; • 652921000167106 ¦ ácido micofenólico ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
670621000167100;Vigente;ácido mefenámico;;;;Insensible;Autogenerado;Si;No;; • 652381000167108 ¦ ácido mefenámico ¦ 1 ¦ Vigente ;Si; • 34364009 ¦ ácido mefenámico ¦ es un[a] ¦ 0;
670631000167103;Vigente;ceftriaxona + lidocaína;;;;Insensible;Autogenerado;Si;No;;" • 648741000167101 ¦ ceftriaxona ¦ 1 ¦ Vigente 
 • 657111000167102 ¦ lidocaína ¦ 2 ¦ Vigente ";Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
670641000167106;Vigente;metoclopramida;;;;Insensible;Autogenerado;Si;No;; • 655981000167104 ¦ metoclopramida ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
670651000167109;Vigente;imipenem - cilastatina;;;;Insensible;Manual;Si;No; • Antibiótico;" • 658661000167107 ¦ imipenem ¦ 1 ¦ Vigente 
 • 651681000167107 ¦ cilastatina ¦ 2 ¦ Vigente ";Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
670661000167107;Vigente;interferón alfa 2a;;;;Insensible;Autogenerado;Si;No;; • 657931000167106 ¦ interferón alfa 2a ¦ 1 ¦ Vigente ;Si; • 108796006 ¦ interferón alfa-2a ¦ es un[a] ¦ 0;
670671000167101;Vigente;levocetirizina;;;;Insensible;Autogenerado;Si;No; • Observatorio de precios; • 655461000167104 ¦ levocetirizina ¦ 1 ¦ Vigente ;Si; • 391595003 ¦ levocetirizina ¦ es un[a] ¦ 0;
670681000167104;Vigente;ácido nicotínico;;;;Insensible;Autogenerado;Si;No;; • 653931000167102 ¦ ácido nicotínico ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
670691000167102;Vigente;ácido ascórbico;;;;Insensible;Autogenerado;Si;No;; • 652881000167101 ¦ ácido ascórbico ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
670701000167102;Vigente;amantadina;;;;Insensible;Autogenerado;Si;No;; • 653161000167108 ¦ amantadina ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
670711000167100;Vigente;deflazacort;;;;Insensible;Autogenerado;Si;No;; • 650221000167100 ¦ deflazacort ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
670721000167105;Vigente;interferón beta 1a;;;;Insensible;Autogenerado;Si;No;; • 658021000167107 ¦ interferón beta 1a ¦ 1 ¦ Vigente ;Si; • 108749003 ¦ interferón beta-1a ¦ es un[a] ¦ 0;
670731000167107;Vigente;carbonato de calcio + colecalciferol + sulfato de zinc;;;;Insensible;Autogenerado;No;No;;" • 648081000167105 ¦ colecalciferol ¦ 2 ¦ Vigente 
 • 650121000167108 ¦ sulfato de zinc ¦ 3 ¦ Vigente 
 • 655451000167102 ¦ carbonato de calcio ¦ 1 ¦ Vigente ";Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
670741000167104;Vigente;interferón beta 1b;;;;Insensible;Autogenerado;Si;No;; • 658041000167101 ¦ interferón beta 1b ¦ 1 ¦ Vigente ;Si; • 108751004 ¦ interferón beta-1b ¦ es un[a] ¦ 0;
670751000167101;Vigente;canagliflozina;;;;Insensible;Autogenerado;Si;No;; • 647431000167103 ¦ canagliflozina ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
670761000167103;Vigente;clofedianol + clorfenamina + fenilefrina;;;;Insensible;Autogenerado;No;No;;" • 657761000167104 ¦ clorfenamina ¦ 2 ¦ Vigente 
 • 657891000167102 ¦ fenilefrina ¦ 3 ¦ Vigente 
 • 648491000167101 ¦ clofedianol ¦ 1 ¦ Vigente ";Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
670771000167109;Vigente;ácido para aminobenzoico;;;;Insensible;Autogenerado;Si;No;; • 651251000167104 ¦ ácido para aminobenzoico ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
670781000167106;Vigente;carbón activado + sulfaguanidina;;;;Insensible;Autogenerado;No;No;;" • 651731000167104 ¦ sulfaguanidina ¦ 2 ¦ Vigente 
 • 655271000167109 ¦ carbón activado ¦ 1 ¦ Vigente ";Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
670791000167108;Vigente;deferoxamina;;;;Insensible;Autogenerado;Si;No;; • 650301000167103 ¦ deferoxamina ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
670801000167107;Vigente;hidroxizina;;;;Insensible;Manual;Si;No;; • 650401000167107 ¦ hidroxizina ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
670811000167109;Vigente;adifenina + propifenazona;;;;Insensible;Autogenerado;Si;No;;" • 656691000167101 ¦ propifenazona ¦ 2 ¦ Vigente 
 • 657611000167106 ¦ adifenina ¦ 1 ¦ Vigente ";Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
670821000167104;Vigente;bifosfato de sodio + fosfato de sodio;;;;Insensible;Autogenerado;No;No;;" • 652941000167100 ¦ bifosfato de sodio ¦ 1 ¦ Vigente 
 • 648631000167100 ¦ fosfato de sodio ¦ 2 ¦ Vigente ";Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
670831000167102;Vigente;ioxitalamato sódico + meglumina ioxitalamato;;;;Insensible;Autogenerado;No;No;;" • 654441000167101 ¦ meglumina ioxitalamato ¦ 2 ¦ Vigente 
 • 658061000167100 ¦ ioxitalamato sódico ¦ 1 ¦ Vigente ";Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
670841000167105;Vigente;inmunoglobulina lagomorfa anti timocitos humanos;;;;Insensible;Autogenerado;Si;No;; • 648671000167103 ¦ inmunoglobulina lagomorfa anti timocitos humanos ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
670851000167108;Vigente;nebivolol;;;;Insensible;Autogenerado;No;No;; • 655091000167103 ¦ nebivolol ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
670861000167106;Vigente;paricalcitol;;;;Insensible;Autogenerado;No;No;; • 648581000167102 ¦ paricalcitol ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
670871000167100;Vigente;ácido acetilsalicílico + cafeína;;;;Insensible;Autogenerado;Si;No;;" • 652041000167104 ¦ ácido acetilsalicílico ¦ 1 ¦ Vigente 
 • 654521000167108 ¦ cafeína ¦ 2 ¦ Vigente ";Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
670881000167103;Vigente;aminofilina;;;;Insensible;Autogenerado;Si;No;; • 656611000167109 ¦ aminofilina ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
670891000167101;Vigente;ácido ursodeoxicólico;;;;Insensible;Autogenerado;Si;No;; • 653091000167102 ¦ ácido ursodeoxicólico ¦ 1 ¦ Vigente ;Si; • 108669000 ¦ ursodiol ¦ es un[a] ¦ 0;
670901000167100;Vigente;calcipotriol;;;;Insensible;Autogenerado;Si;No;; • 654531000167105 ¦ calcipotriol ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
670911000167103;Vigente;lamivudina + zidovudina;;;;Insensible;Autogenerado;Si;No;;" • 649441000167104 ¦ lamivudina ¦ 1 ¦ Vigente 
 • 648821000167101 ¦ zidovudina ¦ 2 ¦ Vigente ";Si; • 324859007 ¦ lamivudina+zidovudina ¦ es un[a] ¦ 0;
670921000167108;Vigente;ácido tranexámico;;;;Insensible;Autogenerado;Si;No;; • 653371000167104 ¦ ácido tranexámico ¦ 1 ¦ Vigente ;Si; • 109006003 ¦ ácido tranexámico ¦ es un[a] ¦ 0;
670931000167105;Vigente;amikacina;;;;Insensible;Autogenerado;Si;No; • Antibiótico; • 656491000167103 ¦ amikacina ¦ 1 ¦ Vigente ;Si; • 48836000 ¦ amikacina ¦ es un[a] ¦ 0;
670941000167102;Vigente;pegaspargasa;;;;Insensible;Autogenerado;No;No;; • 657901000167101 ¦ pegaspargasa ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
670951000167104;Vigente;ácido zoledrónico;;;;Insensible;Autogenerado;Si;No;; • 654711000167109 ¦ ácido zoledrónico ¦ 1 ¦ Vigente ;Si; • 134600006 ¦ ácido zoledrónico ¦ es un[a] ¦ 0;
670961000167101;Vigente;ácido valproico;;;;Insensible;Autogenerado;Si;No;; • 654301000167108 ¦ ácido valproico ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
670971000167107;Vigente;natalizumab;;;;Insensible;Autogenerado;No;No;; • 655571000167106 ¦ natalizumab ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
670981000167109;Vigente;nateglinida;;;;Insensible;Autogenerado;No;No;; • 655701000167106 ¦ nateglinida ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
670991000167106;Vigente;bifonazol;;;;Insensible;Autogenerado;No;No;; • 653611000167102 ¦ bifonazol ¦ 1 ¦ Vigente ;Si; • 136216003 ¦ bifonazol ¦ es un[a] ¦ 0;
671001000167105;Vigente;dihidroergotamina + paracetamol;;;;Insensible;Autogenerado;Si;No;;" • 658371000167108 ¦ paracetamol ¦ 2 ¦ Vigente 
 • 657221000167104 ¦ dihidroergotamina ¦ 1 ¦ Vigente ";Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
671011000167107;Vigente;metotrexato;;;;Insensible;Autogenerado;Si;No;; • 657691000167103 ¦ metotrexato ¦ 1 ¦ Vigente ;Si; • 68887009 ¦ metotrexato ¦ es un[a] ¦ 0;
671021000167102;Vigente;ácido acetilsalicílico;;;;Insensible;Autogenerado;Si;No; • Observatorio de precios; • 652041000167104 ¦ ácido acetilsalicílico ¦ 1 ¦ Vigente ;Si; • 7947003 ¦ ácido acetilsalicílico ¦ es un[a] ¦ 0;
671031000167100;Vigente;capsaicina;;;;Insensible;Autogenerado;Si;No;; • 655851000167100 ¦ capsaicina ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
671041000167108;Vigente;captopril;;;;Insensible;Autogenerado;Si;No;; • 655801000167101 ¦ captopril ¦ 1 ¦ Vigente ;Si; • 29439004 ¦ captopril ¦ es un[a] ¦ 0;
671051000167106;Vigente;bisoprolol + hidroclorotiazida;;;;Insensible;Autogenerado;No;No;;" • 652981000167107 ¦ bisoprolol ¦ 1 ¦ Vigente 
 • 648411000167109 ¦ hidroclorotiazida ¦ 2 ¦ Vigente ";Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
