ConceptID;Estado;Término Preferido;Términos Sinónimos;Término Abreviado;Observación;Sensibilidad;Creación Nombre;Revisado;Consultar;Etiquetas;Sabor;Laboratorio Comercial;ISP;Bioequivalente;ConceptID Fármacos - Medicamento Clínico ¦ Preferido Fármacos - Medicamento Clínico ¦ Estado;ConceptID Fármacos - Familia de Productos ¦ Preferido Fármacos - Familia de Productos ¦ Estado;Comercializado;FFE;ConceptID SNM ¦ Preferido SNM ¦ Tipo de Relación ¦ Grupo;CIE-10 ¦ Tipo de Relación
864481000167105;Vigente;disilden 50 mg comprimido recubierto (IPhSA);;;;Sensible;Manual;No;No;;;9561 ¦ Interpharma S.A.; • 20112 ¦ F-17847/14 ¦ DISILDEN COMPRIMIDOS RECUBIERTOS 50 mg;;679551000167103 ¦ sildenafil 50 mg comprimido ¦ Vigente ;798231000167102 ¦ disilden ¦ Vigente ;Si; • 9926 ¦ comprimido recubierto; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
864491000167107;Vigente;actebral cápsula (Recalcine);;;;Sensible;Manual;No;No;;;9621 ¦ Laboratorios Recalcine S.A.; • 18577 ¦ F-5657/15 ¦ ACTEBRAL CÁPSULAS BLANDAS;;677301000167100 ¦ ácido gamma aminobutírico 150 mg + hematoporfirina 200 mcg + procaína 50 mg cápsula ¦ Vigente ;773991000167108 ¦ actebral ¦ Vigente ;Si; • 10036 ¦ cápsula; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
864501000167102;Vigente;videx EC 250 mg cápsula con gránulos recubiertos de liberación retardada (B-MS);;;;Sensible;Manual;No;No;;;9483 ¦ Bristol-Myers Squibb; • 23759 ¦ F-8934/11 ¦ VIDEX EC CÁPSULAS CON GRÁNULOS RECUBIERTOS DE LIBERACIÓN RETARDADA 250 mg;;682421000167105 ¦ didanosina 250 mg cápsula ¦ Vigente ;806101000167103 ¦ videx EC ¦ Vigente ;Si; • 9864 ¦ cápsula con gránulos recubiertos de liberación retardada; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
864511000167100;Vigente;desferal polvo liofilizado para solución inyectable (Novartis);;;;Sensible;Manual;No;No;;;9654 ¦ Novartis Chile S.A.;" • 19955 ¦ F-1035/13 ¦ DESFERAL LIOFILIZADO PARA SOLUCIÓN INYECTABLE 500 mg
 • 19954 ¦ F-22433/16 ¦ DESFERAL LIOFILIZADO PARA SOLUCIÓN INYECTABLE 500 mg (DEFEROXAMINA MESILATO)";;693531000167103 ¦ deferoxamina 500 mg inyectable ¦ Vigente ;798011000167103 ¦ desferal ¦ Vigente ;Si; • 10010 ¦ polvo liofilizado para solución inyectable; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
864521000167105;Vigente;parlodel 2,5 mg comprimido (Novartis);;;;Sensible;Manual;No;No;;;9654 ¦ Novartis Chile S.A.; • 22489 ¦ F-15220/15 ¦ PARLODEL COMPRIMIDOS 2,5 mg;;682911000167109 ¦ bromocriptina 2,5 mg comprimido ¦ Vigente ;798031000167105 ¦ parlodel ¦ Vigente ;Si; • 9840 ¦ comprimido; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
864531000167107;Vigente;disilden 100 mg comprimido recubierto (IPhSA);;;;Sensible;Manual;No;No;;;9561 ¦ Interpharma S.A.; • 20111 ¦ F-17848/15 ¦ DISILDEN COMPRIMIDOS RECUBIERTOS 100 mg;;688061000167105 ¦ sildenafil 100 mg comprimido ¦ Vigente ;798231000167102 ¦ disilden ¦ Vigente ;Si; • 9926 ¦ comprimido recubierto; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
864541000167104;Vigente;symbicort turbuhaler 160 / 4,5 polvo para inhalación (Astrazeneca);;;;Sensible;Manual;No;No;;;9462 ¦ AstraZeneca S.A.; • 23251 ¦ F-12468/12 ¦ SYMBICORT TURBUHALER 160/4,5 POLVO INHALACIÓN BUCAL;;678041000167104 ¦ budesonida 160 mcg/dosis + formoterol 4,5 mcg/dosis polvo para inhalación ¦ Vigente ;791961000167106 ¦ symbicort turbuhaler ¦ Vigente ;Si; • 10008 ¦ polvo para inhalación; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
864551000167101;Vigente;ibucon 400 mg comprimido recubierto (Euromed);;;;Sensible;Manual;No;No;;;9611 ¦ Laboratorios Euromed Chile S.A.; • 21121 ¦ F-16738/13 ¦ IBUCON COMPRIMIDOS RECUBIERTOS 400 mg;;688521000167109 ¦ ibuprofeno 400 mg comprimido ¦ Vigente ;798191000167105 ¦ ibucon ¦ Vigente ;Si; • 9926 ¦ comprimido recubierto; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
864561000167103;Vigente;allegra pediátrico suspensión oral (Sanofi Aventis);;;;Sensible;Manual;No;No;;;9595 ¦ Laboratorio Sanofi Aventis de Chile S.A.; • 18713 ¦ F-16679/13 ¦ ALLEGRA PEDIATRICO SUSPENSIÓN ORAL 30 mg/5 mL;;682291000167107 ¦ fexofenadina 30 mg/5 mL suspensión oral ¦ Vigente ;775851000167109 ¦ allegra pediátrico ¦ Vigente ;Si; • 9953 ¦ suspensión oral; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
864571000167109;Vigente;lamictal 200 mg comprimido dispersable masticable (GSK);;;;Sensible;Manual;No;No;;;9544 ¦ Glaxo Smithkline Chile Farmacéutica Ltda.; • 21409 ¦ F-1728/14 ¦ LAMICTAL COMPRIMIDOS DISPERSABLES/MASTICABLES 200 mg;;691221000167103 ¦ lamotrigina 200 mg comprimido ¦ Vigente ;773771000167106 ¦ lamictal ¦ Vigente ;Si; • 9882 ¦ comprimido dispersable masticable; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
864581000167106;Vigente;sanidecal - D forte cápsula (Sanitas);;;;Sensible;Manual;No;No;;;9559 ¦ Instituto Sanitas S.A.; • 23022 ¦ F-13311/13 ¦ SANIDECAL D FORTE CÁPSULAS;;687691000167107 ¦ carbonato de calcio 1125 mg (calcio 450 mg) + colecalciferol 175 UI cápsula ¦ Vigente ;796871000167100 ¦ sanidecal forte ¦ Vigente ;Si; • 10036 ¦ cápsula; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
864591000167108;Vigente;alcohol gel 70% gel tópico (JohnsonDiversey);;;;Sensible;Manual;No;No;;;9502 ¦ Diversey Industrial y Comercial Chile Ltda.; • 18672 ¦ F-18268/15 ¦ ALCOHOL GEL 70%;;682331000167101 ¦ etanol 70% gel ¦ Vigente ;797751000167103 ¦ alcohol gel ¦ Vigente ;Si; • 9986 ¦ gel tópico; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
864601000167103;Vigente;naproxeno sódico 550 mg comprimido recubierto (Andrómaco);;;;Sensible;Manual;No;No;;;9604 ¦ Laboratorios Andrómaco S.A.; • 22054 ¦ F-13868/14 ¦ NAPROXENO SÓDICO COMPRIMIDOS RECUBIERTOS 550 mg;;682751000167106 ¦ naproxeno 550 mg comprimido ¦ Vigente ;789381000167102 ¦ naproxeno sódico ¦ Vigente ;Si; • 9926 ¦ comprimido recubierto; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
864611000167101;Vigente;influmix 20 mcg/dosis aerosol para inhalación (Neumobiotics);;;;Sensible;Manual;No;No;;;9652 ¦ Neumobiotics División (Recalcine); • 21215 ¦ F-17693/14 ¦ INFLUMIX AEROSOL PARA INHALACIÓN 20 mcg/dosis;;685291000167102 ¦ bromuro de ipratropio 20 mcg/dosis aerosol para inhalación ¦ Vigente ;796881000167103 ¦ influmix ¦ Vigente ;Si; • 9846 ¦ aerosol para inhalación; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
864621000167106;Vigente;bersen 5 mg comprimido (Pasteur);;;;Sensible;Manual;No;No;;;9618 ¦ Laboratorios Pasteur Ltda.; • 19131 ¦ F-11626/16 ¦ BERSEN COMPRIMIDOS 5 mg;;682361000167105 ¦ prednisona 5 mg comprimido ¦ Vigente ;780611000167109 ¦ bersen ¦ Vigente ;Si; • 9840 ¦ comprimido; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
864631000167108;Vigente;lertus 12,5 mg supositorio (Tecnofarma);;;;Sensible;Manual;No;No;;;9690 ¦ Tecnofarma S.A.; • 21473 ¦ F-5606/10 ¦ LERTUS SUPOSITORIOS 12,5 mg;;685581000167102 ¦ diclofenaco sódico 12,5 mg supositorio ¦ Vigente ;774101000167103 ¦ lertus ¦ Vigente ;Si; • 9956 ¦ supositorio; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
864641000167100;Vigente;cetrotide 0,25 mg polvo liofilizado para solución inyectable con solvente (Merck);;;;Sensible;Manual;No;No;;;9646 ¦ Merck S.A.;" • 19464 ¦ F-20133/13 ¦ CETROTIDE LIOFILIZADO PARA SOLUCIÓN INYECTABLE 0,25 mg CON SOLVENTE
 • 19463 ¦ F-17823/14 ¦ CETROTIDE LIOFILIZADO PARA SOLUCIÓN INYECTABLE 0,25 mg CON SOLVENTE";;684401000167106 ¦ cetrorelix 250 mcg inyectable ¦ Vigente ;798321000167105 ¦ cetrotide ¦ Vigente ;Si; • 9935 ¦ polvo liofilizado para solución inyectable con solvente; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
864651000167102;Vigente;corentel 5 mg comprimido recubierto (Pharma investi);;;;Sensible;Manual;No;No;;;9663 ¦ Pharma Investi de Chile S.A.; • 19760 ¦ F-17298/13 ¦ CORENTEL 5 COMPRIMIDOS RECUBIERTOS 5 mg;;677921000167107 ¦ bisoprolol 5 mg comprimido ¦ Vigente ;793901000167108 ¦ corentel ¦ Vigente ;Si; • 9926 ¦ comprimido recubierto; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
864661000167104;Vigente;tradox FT 200 mg comprimido dispersable masticable (Andrómaco);;;;Sensible;Manual;No;No;;;9604 ¦ Laboratorios Andrómaco S.A.;;;691221000167103 ¦ lamotrigina 200 mg comprimido ¦ Vigente ;797331000167108 ¦ tradox FT ¦ Vigente ;Si; • 9882 ¦ comprimido dispersable masticable; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
864671000167105;Vigente;lindex comprimido recubierto (Bagó);;;;Sensible;Manual;No;No;;;9605 ¦ Laboratorios Bagó S.A.; • 21557 ¦ F-15817/16 ¦ LINDEX COMPRIMIDOS RECUBIERTOS 10 mg;;674291000167107 ¦ memantina 10 mg comprimido ¦ Vigente ;798181000167108 ¦ lindex ¦ Vigente ;Si; • 9926 ¦ comprimido recubierto; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
864681000167107;Vigente;labimiq crema tópica (ITF - Labomed);;;;Sensible;Manual;No;No;;;9564 ¦ ITF - Labomed Farmacéutica Ltda.; • 21379 ¦ F-13977/14 ¦ LABIMIQ CREMA TÓPICA 5%;;696871000167107 ¦ imiquimod 5% (50 mg/g) crema ¦ Vigente ;798281000167103 ¦ labimiq ¦ Vigente ;Si; • 10000 ¦ crema tópica; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
864691000167109;Vigente;sanidecal - D cápsula (Sanitas);;;;Sensible;Manual;No;No;;;9559 ¦ Instituto Sanitas S.A.; • 23021 ¦ F-1801/14 ¦ SANIDECAL-D CÁPSULAS;;682571000167105 ¦ carbonato de calcio 800 mg (calcio 320 mg) + colecalciferol 125 UI cápsula ¦ Vigente ;802141000167104 ¦ sanidecal ¦ Vigente ;Si; • 10036 ¦ cápsula; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
864701000167109;Vigente;artren supositorio (Merck);;;;Sensible;Manual;No;No;;;9646 ¦ Merck S.A.; • 18918 ¦ F-10514/11 ¦ ARTREN INFANTIL SUPOSITORIOS 12,5 mg;;685581000167102 ¦ diclofenaco sódico 12,5 mg supositorio ¦ Vigente ;797011000167104 ¦ artren ¦ Vigente ;Si; • 9956 ¦ supositorio; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
864711000167106;Vigente;ketoconazol 2% crema (Pasteur);;;;Sensible;Manual;No;No;;;9618 ¦ Laboratorios Pasteur Ltda.;;;681091000167109 ¦ ketoconazol 2% (20 mg/g) crema ¦ Vigente ;785771000167101 ¦ ketoconazol ¦ Vigente ;Si; • 10004 ¦ crema; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
864721000167101;Vigente;loratadina 10 mg comprimido (OPKO);;;;Sensible;Manual;No;No;;;9658 ¦ OPKO CHILE S.A.; • 21625 ¦ F-16767/13 ¦ LORATADINA COMPRIMIDOS 10 mg;;697321000167101 ¦ loratadina 10 mg comprimido ¦ Vigente ;798631000167104 ¦ loratadina ¦ Vigente ;Si; • 9840 ¦ comprimido; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
864731000167104;Vigente;tulox 50 mg/5 mL jarabe (Mintlab);;;;Sensible;Manual;No;No;;;9647 ¦ Mintlab Co. S.A.;;;680391000167101 ¦ oxolamina 50 mg/5 mL solución oral ¦ Vigente ;798531000167100 ¦ tulox ¦ Vigente ;Si; • 9845 ¦ jarabe; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
864741000167107;Vigente;ibuprofeno 100 mg/5 mL suspensión oral (Genfar));;;;Sensible;Manual;No;No;;;9538 ¦ Genfar S.A. División (Sanofi Aventis); • 21134 ¦ F-13100/13 ¦ IBUPROFENO SUSPENSIÓN 100 mg/5 mL;;678131000167106 ¦ ibuprofeno 100 mg/5 mL suspensión oral ¦ Vigente ;783201000167103 ¦ ibuprofeno ¦ Vigente ;Si; • 9953 ¦ suspensión oral; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
864751000167105;Vigente;ibuprofeno 100 mg/5 mL suspensión oral (Euromed);;;;Sensible;Manual;No;No;;;9611 ¦ Laboratorios Euromed Chile S.A.; • 21133 ¦ F-18354/15 ¦ IBUPROFENO SUSPENSIÓN 100 mg/5 mL;;678131000167106 ¦ ibuprofeno 100 mg/5 mL suspensión oral ¦ Vigente ;783201000167103 ¦ ibuprofeno ¦ Vigente ;Si; • 9953 ¦ suspensión oral; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
864761000167108;Vigente;buscapina compositum solución oral para gotas (Boehringer I.);;;;Sensible;Manual;No;No;;;9481 ¦ Boehringer Ingelheim;" • 19290 ¦ F-20834/14 ¦ BUSCAPINA COMPOSITUM GOTAS
 • 19289 ¦ F-2468/14 ¦ BUSCAPINA COMPOSITUM GOTAS";;696631000167109 ¦ butilescopolamina bromuro 6,67 mg/mL + metamizol sódico 333,4 mg/mL gotas orales ¦ Vigente ;779941000167101 ¦ buscapina compositum ¦ Vigente ;Si; • 9843 ¦ solución oral para gotas; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
864771000167102;Vigente;lomarin 50 mg comprimido (Medipharm);;;;Sensible;Manual;No;No;;;9669 ¦ Productos Farmacéuticos Medipharm Ltda.;" • 21608 ¦ F-14590/15 ¦ LOMARIN COMPRIMIDOS 50 mg
 • 21607 ¦ F-20678/13 ¦ LOMARIN COMPRIMIDOS 50 mg";;690151000167107 ¦ lamotrigina 50 mg comprimido ¦ Vigente ;773111000167103 ¦ lomarin ¦ Vigente ;Si; • 9840 ¦ comprimido; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
864781000167100;Vigente;eutirox 150 mcg comprimido (Merck);;;;Sensible;Manual;No;No;;;9646 ¦ Merck S.A.; • 20518 ¦ F-20871/14 ¦ EUTIROX COMPRIMIDOS 150 mcg (LEVOTIROXINA SÓDICA);;682921000167104 ¦ levotiroxina 150 mcg comprimido ¦ Vigente ;796931000167105 ¦ eutirox ¦ Vigente ;Si; • 9840 ¦ comprimido; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
864791000167103;Vigente;pomalyst 4 mg cápsula (Celgene);;;;Sensible;Manual;No;No;;;9490 ¦ Celgene Europe Limited UK Importado (Tecnofarma); • 22603 ¦ F-22342/15 ¦ POMALYST CÁPSULAS 4 mg (POMALIDOMIDA);;683441000167106 ¦ pomalidomida 4 mg cápsula ¦ Vigente ;798541000167108 ¦ pomalyst ¦ Vigente ;Si; • 10036 ¦ cápsula; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
864801000167104;Vigente;dimecaína 4% solución tópica (Grünenthal);;;;Sensible;Manual;No;No;;;9549 ¦ Grünenthal Chilena Ltda.; • 20082 ¦ F-21555/14 ¦ DIMECAÍNA SOLUCIÓN TÓPICA 4% (LIDOCAINA);;682991000167101 ¦ lidocaína 4% (40 mg/mL) solución uso externo ¦ Vigente ;795441000167101 ¦ dimecaína ¦ Vigente ;Si; • 9958 ¦ solución tópica para atomizar (spray); • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
864811000167102;Vigente;ribomustin 25 mg polvo liofilizado para solución concentrada para infusión intravenosa (Janssen);;;;Sensible;Manual;No;No;;;9565 ¦ Janssen Cilag Chile S.A.;" • 22898 ¦ F-19846/13 ¦ RIBOMUSTIN LIOFILIZADO PARA SOLUCIÓN CONCENTRADA PARA INFUSIÓN INTRAVENOSA 25 mg
 • 22897 ¦ F-19847/13 ¦ RIBOMUSTIN LIOFILIZADO PARA SOLUCIÓN CONCENTRADA PARA INFUSIÓN INTRAVENOSA 25 mg";;682411000167100 ¦ bendamustina 25 mg inyectable ¦ Vigente ;797961000167103 ¦ ribomustin ¦ Vigente ;Si; • 9904 ¦ polvo liofilizado para solución concentrada para infusión intravenosa; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
864821000167107;Vigente;tulox 28 mg/5 mL jarabe (Mintlab);;;;Sensible;Manual;No;No;;;9647 ¦ Mintlab Co. S.A.;;;682861000167101 ¦ oxolamina 28 mg/5 mL solución oral ¦ Vigente ;798531000167100 ¦ tulox ¦ Vigente ;Si; • 9845 ¦ jarabe; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
864831000167109;Vigente;fasadomp suspensión oral (MDK);;;;Sensible;Manual;No;No;;;9588 ¦ Laboratorio MDK S.A.;" • 20580 ¦ F-7708/16 ¦ FASADOMP SUSPENSIÓN ORAL 5 mg/5 mL
 • 20579 ¦ F-21955/15 ¦ FASADOMP SUSPENSIÓN ORAL 5 mg/5 mL";;680081000167100 ¦ domperidona 5 mg/5 mL suspensión oral ¦ Vigente ;798571000167103 ¦ fasadomp ¦ Vigente ;Si; • 9953 ¦ suspensión oral; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
864841000167101;Vigente;bendavar 25 mg polvo liofilizado para solución inyectable (Gador);;;;Sensible;Manual;No;No;;;9529 ¦ Gador Ltda.; • 19115 ¦ F-22427/16 ¦ BENDAVAR LIOFILIZADO PARA SOLUCIÓN PARA PERFUSIÓN 25 mg (BENDAMUSTINA CLORHIDRATO);;682411000167100 ¦ bendamustina 25 mg inyectable ¦ Vigente ;798651000167105 ¦ bendavar ¦ Vigente ;Si; • 10010 ¦ polvo liofilizado para solución inyectable; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
864851000167103;Vigente;pentasa 2 g granulado de liberación prolongada (Ferring);;;;Sensible;Manual;No;No;;;9524 ¦ Ferring Productos Farmacéuticos SpA; • 22518 ¦ F-16931/13 ¦ PENTASA GRANULADO ORAL DE LIBERACIÓN PROLONGADA 2 g, EN SOBRES;;683041000167104 ¦ mesalazina 2000 mg granulado liberación modificada ¦ Vigente ;790661000167105 ¦ pentasa ¦ Vigente ;Si; • 9982 ¦ granulado de liberación prolongada; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
864861000167100;Vigente;dopaben 10 mg comprimido recubierto (Lab Chile);;;;Sensible;Manual;No;No;;;9578 ¦ Laboratorio Chile S.A.;;;687701000167107 ¦ donepezilo 10 mg comprimido ¦ Vigente ;798911000167104 ¦ dopaben ¦ Vigente ;Si; • 9926 ¦ comprimido recubierto; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
864871000167106;Vigente;cloval forte jarabe (Saval);;;;Sensible;Manual;No;No;;;9596 ¦ Laboratorio Saval S.A.;;;683181000167105 ¦ clobutinol 40 mg/5 mL solución oral ¦ Vigente ;781111000167107 ¦ cloval forte ¦ Vigente ;Si; • 9845 ¦ jarabe; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
864881000167108;Vigente;zolimin solución oftálmica (S.M.B. Farma);;;;Sensible;Manual;No;No;;;9629 ¦ Laboratorios S.M.B. Farma S.A.; • 23935 ¦ F-21117/14 ¦ ZOLIMIN SOLUCIÓN OFTÁLMCA 0,3%;;674471000167109 ¦ gatifloxacino 0,3% (3 mg/mL) colirio ¦ Vigente ;798781000167107 ¦ zolimin ¦ Vigente ;Si; • 9967 ¦ solución oftálmica; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
864891000167105;Vigente;dermodan plus gel tópico (ITF - Labomed);;;;Sensible;Manual;No;No;;;9564 ¦ ITF - Labomed Farmacéutica Ltda.; • 19939 ¦ F-15346/15 ¦ DERMODAN PLUS GEL TÓPICO;;681761000167102 ¦ eritromicina 4% (40 mg/g) + tretinoína 0,025% (250 mcg/g) gel ¦ Vigente ;798881000167104 ¦ dermodan plus ¦ Vigente ;Si; • 9986 ¦ gel tópico; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
864901000167106;Vigente;vannair 80 / 4,5 aerosol para inhalación (Astrazeneca);;;;Sensible;Manual;No;No;;;9462 ¦ AstraZeneca S.A.; • 23663 ¦ F-17182/13 ¦ VANNAIR 80/4,5 SUSPENSIÓN PARA INHALACIÓN ORAL;;683351000167103 ¦ budesonida 80 mcg/dosis + formoterol 4,5 mcg/dosis aerosol para inhalación ¦ Vigente ;778841000167104 ¦ vannair ¦ Vigente ;Si; • 9846 ¦ aerosol para inhalación; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
864911000167108;Vigente;diaren comprimido (Saval);;;;Sensible;Manual;No;No;;;9596 ¦ Laboratorio Saval S.A.; • 20012 ¦ F-5450/15 ¦ DIAREN COMPRIMIDOS;;683331000167109 ¦ atapulgita activada 350 mg + nifuroxazida 200 mg comprimido ¦ Vigente ;778831000167107 ¦ diaren ¦ Vigente ;Si; • 9840 ¦ comprimido; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
864921000167103;Vigente;pentasa 1 g granulado de liberación prolongada (Ferring);;;;Sensible;Manual;No;No;;;9524 ¦ Ferring Productos Farmacéuticos SpA;" • 22517 ¦ F-15552/16 ¦ PENTASA GRANULADO ORAL DE LIBERACIÓN PROLONGADA 1 g, EN SOBRES.
 • 22516 ¦ F-22383/16 ¦ PENTASA GRANULADO ORAL DE LIBERACIÓN PROLONGADA 1 g, EN SOBRES.";;681941000167101 ¦ mesalazina 1000 mg granulado liberación modificada ¦ Vigente ;790661000167105 ¦ pentasa ¦ Vigente ;Si; • 9982 ¦ granulado de liberación prolongada; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
864931000167101;Vigente;calcivorin - D cápsula (Mintlab);;;;Sensible;Manual;No;No;;;9647 ¦ Mintlab Co. S.A.;;;682571000167105 ¦ carbonato de calcio 800 mg (calcio 320 mg) + colecalciferol 125 UI cápsula ¦ Vigente ;808151000167103 ¦ calcivorin ¦ Vigente ;Si; • 10036 ¦ cápsula; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
864941000167109;Vigente;bendavar 100 mg polvo liofilizado para solución para perfusión (Gador);;;;Sensible;Manual;No;No;;;9529 ¦ Gador Ltda.;" • 19114 ¦ F-22426/16 ¦ BENDAVAR LIOFILIZADO PARA SOLUCION PARA PERFUSIÓN 100 mg (BENDAMUSTINA CLORHIDRATO) 
 • 19113 ¦ F-20991/14 ¦ BENDAVAR LIOFILIZADO PARA SOLUCIÓN PARA PERFUSIÓN 100 mg";;693151000167101 ¦ bendamustina 100 mg inyectable ¦ Vigente ;798651000167105 ¦ bendavar ¦ Vigente ;Si; • 9856 ¦ polvo liofilizado para solución para perfusión; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
864951000167107;Vigente;captopril 25 mg comprimido (Chemopharma);;;;Sensible;Manual;No;No;;;9577 ¦ Laboratorio Chemopharma S.A.;;;679721000167103 ¦ captopril 25 mg comprimido ¦ Vigente ;778161000167105 ¦ captopril ¦ Vigente ;Si; • 9840 ¦ comprimido; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
864961000167105;Vigente;donter comprimido (Mintlab);;;;Sensible;Manual;No;No;;;9647 ¦ Mintlab Co. S.A.; • 20175 ¦ F-14094/14 ¦ DONTER COMPRIMIDOS 250 mg;;691001000167104 ¦ terbinafina 250 mg comprimido ¦ Vigente ;797691000167104 ¦ donter ¦ Vigente ;Si; • 9840 ¦ comprimido; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
864971000167104;Vigente;dermodan 0,05% crema (ITF - Labomed);;;;Sensible;Manual;No;No;;;9564 ¦ ITF - Labomed Farmacéutica Ltda.; • 19941 ¦ F-8173/16 ¦ DERMODAN CREMA TÓPICA 0,05%;;682211000167104 ¦ tretinoína 0,05% (500 mcg/g) crema ¦ Vigente ;798871000167101 ¦ dermodan ¦ Vigente ;Si; • 10004 ¦ crema; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
864981000167102;Vigente;nezel XR cápsula con microgránulos de liberación prolongada (Mintlab);;;;Sensible;Manual;No;No;;;9647 ¦ Mintlab Co. S.A.; • 22151 ¦ F-22603/16 ¦ NEZEL XR CÁPSULAS CON MICROGRÁNULOS DE LIBERACIÓN PROLONGADA 150 mg (VENLAFAXINA CLORHIDRATO));;686801000167104 ¦ venlafaxina 150 mg cápsula liberación modificada ¦ Vigente ;798821000167100 ¦ nezel XR ¦ Vigente ;Si; • 9861 ¦ cápsula con microgránulos de liberación prolongada; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
864991000167100;Vigente;suero glucosado hipertónico 10% solución inyectable (Fresenius Kabi);;;;Sensible;Manual;No;No;;;9573 ¦ Lab. Fresenius Kabi Chile Ltda.; • 23220 ¦ F-13664/14 ¦ GLUCOSA HIPERTÓNICA SOLUCIÓN INYECTABLE 10%;;676391000167109 ¦ dextrosa monohidrato 10% (100 mg/mL) inyectable ¦ Vigente ;793751000167107 ¦ suero glucosado hipertónico ¦ Vigente ;Si; • 9971 ¦ solución inyectable; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
865001000167106;Vigente;daivobet gel tópico (LEO);;;;Sensible;Manual;No;No;;;9635 ¦ Leo Pharma A/S Importado (Deutsche Pharma); • 19867 ¦ F-18659/16 ¦ DAIVOBET GEL TÓPICO;;686711000167106 ¦ betametasona dipropionato 0,05% (500 mcg/g) + calcipotriol 0,005% (50 mcg/g) gel ¦ Vigente ;798901000167101 ¦ daivobet ¦ Vigente ;Si; • 9986 ¦ gel tópico; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
